GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A2Y9FV45	AQP1	involved_in	GO:0072230	metanephric proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	9755	Ensembl		P
UniProtKB	A0A2Y9FV45	AQP1	involved_in	GO:0072232	metanephric proximal convoluted tubule segment 2 development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	9755	Ensembl		P
UniProtKB	A0A2Y9MDP4	DLL1	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9749	Ensembl		P
UniProtKB	A0A2Y9NDP6	HEYL	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	9749	Ensembl		P
UniProtKB	A0A2Y9P8Q3	AQP1	involved_in	GO:0072230	metanephric proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	9749	Ensembl		P
UniProtKB	A0A2Y9P8Q3	AQP1	involved_in	GO:0072232	metanephric proximal convoluted tubule segment 2 development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	9749	Ensembl		P
UniProtKB	A0A2Y9PB45	NOTCH2	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35516|ensembl:ENSMUSP00000078741	9749	Ensembl		P
UniProtKB	A0A2Y9Q230	AQP11	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BHH1|ensembl:ENSMUSP00000146215	9749	Ensembl		P
UniProtKB	A0A2Y9SGX7	NOTCH2	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35516|ensembl:ENSMUSP00000078741	9755	Ensembl		P
UniProtKB	A0A2Y9STJ1	HEYL	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	9755	Ensembl		P
UniProtKB	A0A315UZF0	CCH79_00004467	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	33528	Ensembl		P
UniProtKB	A0A384BQ05	AQP1	involved_in	GO:0072230	metanephric proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	29073	Ensembl		P
UniProtKB	A0A384BQ05	AQP1	involved_in	GO:0072232	metanephric proximal convoluted tubule segment 2 development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	29073	Ensembl		P
UniProtKB	A0A384DF03	AQP11	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BHH1|ensembl:ENSMUSP00000146215	29073	Ensembl		P
UniProtKB	A0A384P5C6	A0A384P5C6	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl		P
UniProtKB	A0A3B1INB0	A0A3B1INB0	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	7994	Ensembl		P
UniProtKB	A0A3B1IUP9	A0A3B1IUP9	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	7994	Ensembl		P
UniProtKB	A0A3B1K6H9	A0A3B1K6H9	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	7994	Ensembl		P
UniProtKB	A0A3B3B561	A0A3B3B561	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	30732	Ensembl		P
UniProtKB	A0A3B3BIJ6	A0A3B3BIJ6	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	30732	Ensembl		P
UniProtKB	A0A3B3BYC3	A0A3B3BYC3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	30732	Ensembl		P
UniProtKB	A0A3B3CJ95	A0A3B3CJ95	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	30732	Ensembl		P
UniProtKB	A0A3B3CZD5	A0A3B3CZD5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	30732	Ensembl		P
UniProtKB	A0A3B3HHH5	pkd2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	8090	Ensembl		P
UniProtKB	A0A3B3IB06	ift88	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8090	Ensembl		P
UniProtKB	A0A3B3Q397	A0A3B3Q397	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	1676925	Ensembl		P
UniProtKB	A0A3B3QIW9	A0A3B3QIW9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	1676925	Ensembl		P
UniProtKB	A0A3B3R4Y3	A0A3B3R4Y3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	1676925	Ensembl		P
UniProtKB	A0A3B3RB16	A0A3B3RB16	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	1676925	Ensembl		P
UniProtKB	A0A3B3RHR1	PPARGC1A	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	1676925	Ensembl		P
UniProtKB	A0A3B3SXN7	A0A3B3SXN7	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	1676925	Ensembl		P
UniProtKB	A0A3B3TIF5	A0A3B3TIF5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	48699	Ensembl		P
UniProtKB	A0A3B3TKD1	A0A3B3TKD1	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	48699	Ensembl		P
UniProtKB	A0A3B3TS45	A0A3B3TS45	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	48699	Ensembl		P
UniProtKB	A0A3B3U707	A0A3B3U707	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	48699	Ensembl		P
UniProtKB	A0A3B3V2V0	A0A3B3V2V0	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	48699	Ensembl		P
UniProtKB	A0A3B3V4T0	A0A3B3V4T0	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	48699	Ensembl		P
UniProtKB	A0A3B3VLE4	A0A3B3VLE4	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	48699	Ensembl		P
UniProtKB	A0A3B3VQ90	A0A3B3VQ90	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	48699	Ensembl		P
UniProtKB	A0A3B3XIM1	A0A3B3XIM1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	48701	Ensembl		P
UniProtKB	A0A3B3Y341	A0A3B3Y341	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	48701	Ensembl		P
UniProtKB	A0A3B3YPS1	A0A3B3YPS1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	48701	Ensembl		P
UniProtKB	A0A3B3YQG2	A0A3B3YQG2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	48701	Ensembl		P
UniProtKB	A0A3B3YRQ6	A0A3B3YRQ6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	48701	Ensembl		P
UniProtKB	A0A3B3YXL7	A0A3B3YXL7	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	48701	Ensembl		P
UniProtKB	A0A3B3ZGA1	A0A3B3ZGA1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	409849	Ensembl		P
UniProtKB	A0A3B4A7U1	A0A3B4A7U1	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	409849	Ensembl		P
UniProtKB	A0A3B4AHV0	A0A3B4AHV0	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	409849	Ensembl		P
UniProtKB	A0A3B4AIW3	A0A3B4AIW3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	409849	Ensembl		P
UniProtKB	A0A3B4B2E2	A0A3B4B2E2	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	409849	Ensembl		P
UniProtKB	A0A3B4BE75	A0A3B4BE75	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	409849	Ensembl		P
UniProtKB	A0A3B4BR40	A0A3B4BR40	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	42514	Ensembl		P
UniProtKB	A0A3B4BT18	A0A3B4BT18	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	42514	Ensembl		P
UniProtKB	A0A3B4BZC0	A0A3B4BZC0	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	42514	Ensembl		P
UniProtKB	A0A3B4CYX6	A0A3B4CYX6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	42514	Ensembl		P
UniProtKB	A0A3B4DPC9	A0A3B4DPC9	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	42514	Ensembl		P
UniProtKB	A0A3B4DXK4	A0A3B4DXK4	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	42514	Ensembl		P
UniProtKB	A0A3B4DZH9	A0A3B4DZH9	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	42514	Ensembl		P
UniProtKB	A0A3B4FEA4	A0A3B4FEA4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	303518	Ensembl		P
UniProtKB	A0A3B4FSU9	A0A3B4FSU9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	303518	Ensembl		P
UniProtKB	A0A3B4FXN6	A0A3B4FXN6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	303518	Ensembl		P
UniProtKB	A0A3B4GRM5	A0A3B4GRM5	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	303518	Ensembl		P
UniProtKB	A0A3B4GSZ8	A0A3B4GSZ8	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	303518	Ensembl		P
UniProtKB	A0A3B4H3X3	A0A3B4H3X3	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	303518	Ensembl		P
UniProtKB	A0A3B4H832	A0A3B4H832	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	303518	Ensembl		P
UniProtKB	A0A3B4TAJ9	A0A3B4TAJ9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	41447	Ensembl		P
UniProtKB	A0A3B4TV13	A0A3B4TV13	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	41447	Ensembl		P
UniProtKB	A0A3B4TXV6	A0A3B4TXV6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	41447	Ensembl		P
UniProtKB	A0A3B4UKZ1	A0A3B4UKZ1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	41447	Ensembl		P
UniProtKB	A0A3B4UQD5	A0A3B4UQD5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	41447	Ensembl		P
UniProtKB	A0A3B4V9N1	A0A3B4V9N1	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	41447	Ensembl		P
UniProtKB	A0A3B4VGV5	A0A3B4VGV5	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	41447	Ensembl		P
UniProtKB	A0A3B4VI87	A0A3B4VI87	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	41447	Ensembl		P
UniProtKB	A0A3B4X084	A0A3B4X084	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	1841481	Ensembl		P
UniProtKB	A0A3B4X462	A0A3B4X462	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	1841481	Ensembl		P
UniProtKB	A0A3B4X7L6	A0A3B4X7L6	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	1841481	Ensembl		P
UniProtKB	A0A3B4XF10	A0A3B4XF10	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	1841481	Ensembl		P
UniProtKB	A0A3B4XGE4	A0A3B4XGE4	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	1841481	Ensembl		P
UniProtKB	A0A3B4XZS3	A0A3B4XZS3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	1841481	Ensembl		P
UniProtKB	A0A3B4Y5M0	A0A3B4Y5M0	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	1841481	Ensembl		P
UniProtKB	A0A3B4YFM2	A0A3B4YFM2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	1841481	Ensembl		P
UniProtKB	A0A3B4Z3W6	A0A3B4Z3W6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	144197	Ensembl		P
UniProtKB	A0A3B4ZMR8	A0A3B4ZMR8	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	144197	Ensembl		P
UniProtKB	A0A3B4ZVF4	A0A3B4ZVF4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	144197	Ensembl		P
UniProtKB	A0A3B5A233	A0A3B5A233	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	144197	Ensembl		P
UniProtKB	A0A3B5B325	A0A3B5B325	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	144197	Ensembl		P
UniProtKB	A0A3B5BAL7	A0A3B5BAL7	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	144197	Ensembl		P
UniProtKB	A0A3B5KU21	A0A3B5KU21	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	32473	Ensembl		P
UniProtKB	A0A3B5L1T1	A0A3B5L1T1	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	32473	Ensembl		P
UniProtKB	A0A3B5LDA9	A0A3B5LDA9	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	32473	Ensembl		P
UniProtKB	A0A3B5LN87	A0A3B5LN87	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	32473	Ensembl		P
UniProtKB	A0A3B5M753	A0A3B5M753	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	32473	Ensembl		P
UniProtKB	A0A3B5MJM1	A0A3B5MJM1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	32473	Ensembl		P
UniProtKB	A0A3B5Q2X4	A0A3B5Q2X4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8083	Ensembl		P
UniProtKB	A0A3B5QWQ7	A0A3B5QWQ7	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	8083	Ensembl		P
UniProtKB	A0A3B5RB09	A0A3B5RB09	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8083	Ensembl		P
UniProtKB	A0A3L7I8J9	CgPICR_007052	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	10029	Ensembl		P
UniProtKB	A0A3L8S9F4	DV515_00010701	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	44316	Ensembl		P
UniProtKB	A0A3P8NPI0	A0A3P8NPI0	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	8154	Ensembl		P
UniProtKB	A0A3P8NQW0	A0A3P8NQW0	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	8154	Ensembl		P
UniProtKB	A0A3P8P133	A0A3P8P133	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	8154	Ensembl		P
UniProtKB	A0A3P8P4R1	A0A3P8P4R1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	8154	Ensembl		P
UniProtKB	A0A3P8Q9S9	A0A3P8Q9S9	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8154	Ensembl		P
UniProtKB	A0A3P8QQ55	A0A3P8QQ55	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8154	Ensembl		P
UniProtKB	A0A3P8QWH6	A0A3P8QWH6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	8154	Ensembl		P
UniProtKB	A0A3P8S904	A0A3P8S904	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	161767	Ensembl		P
UniProtKB	A0A3P8SEJ7	A0A3P8SEJ7	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	161767	Ensembl		P
UniProtKB	A0A3P8SH94	A0A3P8SH94	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	161767	Ensembl		P
UniProtKB	A0A3P8SWG9	A0A3P8SWG9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	161767	Ensembl		P
UniProtKB	A0A3P8T088	A0A3P8T088	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	161767	Ensembl		P
UniProtKB	A0A3P8U430	A0A3P8U430	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	161767	Ensembl		P
UniProtKB	A0A3P8U932	A0A3P8U932	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	161767	Ensembl		P
UniProtKB	A0A3P8UXS1	A0A3P8UXS1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	244447	Ensembl		P
UniProtKB	A0A3P8VE55	A0A3P8VE55	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	244447	Ensembl		P
UniProtKB	A0A3P8VF41	A0A3P8VF41	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	244447	Ensembl		P
UniProtKB	A0A3P8X1G5	A0A3P8X1G5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	244447	Ensembl		P
UniProtKB	A0A3P8XP84	A0A3P8XP84	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8010	Ensembl		P
UniProtKB	A0A3P8XRY4	A0A3P8XRY4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8010	Ensembl		P
UniProtKB	A0A3P8YC03	A0A3P8YC03	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	8010	Ensembl		P
UniProtKB	A0A3P8YN62	A0A3P8YN62	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	8010	Ensembl		P
